stocksymbol,weighted_avg_price
s57455,140.9573097621504
s57456,293.0
s57457,331.0
s57458,78.0
s57459,144.34773750804203
s5746,461.0
s57460,66.0
s57461,339.0
s57462,432.0
s57463,203.68531102979614
s57464,419.0
s57465,156.83796929624563
s57466,109.92675738383394
s57467,394.0
s57468,422.0
s57469,344.1327744199649
s5747,430.0
s57470,441.0
s57471,397.0
s57472,462.3276573241671
s57473,300.50868592134714
s57474,128.0
s57475,287.91830985915493
s57476,134.32821557261477
s57477,175.8210991649839
s57478,429.0
s57479,91.0
s5748,97.0
s57480,230.1031701263538
s57481,307.0
s57482,114.0
s57483,418.0
s57484,434.0
s57485,342.67146585838174
s57486,90.0
s57487,278.9466953829587
s57488,227.0
s57489,292.0
s5749,481.0
s57490,131.0
s57491,179.0
s57492,108.0
s57493,473.0
s57494,396.0
s57495,260.1737077980281
s57496,300.0
s57497,283.0
s57498,175.0
s57499,239.0
s575,372.03553299492387
s5750,293.0
s57500,333.0
s57501,287.0
s57502,326.01605709188226
s57503,324.0
s57504,325.3993731811059
s57505,173.0
s57506,379.0
s57507,222.0
s57508,119.0
s57509,460.8516122299906
s5751,135.68120180802978
s57510,434.0
s57511,403.0
s57512,468.0
s57513,442.0
s57514,164.9899734591566
s57515,342.0
s57516,203.40833476247641
s57517,274.98144329896905
s57518,358.0
s57519,388.0
s5752,269.0
s57520,444.232099312791
s57521,391.836024907609
s57522,277.0
s57523,156.0
s57524,133.0
s57525,404.9072595281307
s57526,74.0
s57527,239.0
s57528,188.4219386850966
s57529,118.0
s5753,115.0
s57530,352.6305588585018
s57531,483.5892506865437
s57532,238.0
s57533,472.0
s57534,400.0
s57535,176.0
s57536,477.0
s57537,159.0
s57538,327.0
s57539,407.0
s5754,368.0
s57540,57.22348484848485
s57541,54.0
s57542,475.0
s57543,173.90848144683505
s57544,314.0
s57545,107.0
s57546,113.0
s57547,130.63753855191658
s57548,118.0
s57549,408.4142394822006
s5755,493.0
s57550,323.0
s57551,174.0
s57552,365.0
s57553,203.45003671317002
s57554,184.0
s57555,86.0
s57556,274.4714031154797
s57557,149.56730645369058
s57558,362.0
s57559,267.0
s5756,478.0
s57560,108.21665174574754
s57561,302.0
s57562,465.0
s57563,468.61966541481735
s57564,484.0
s57565,413.0
s57566,72.0
s57567,73.0
s57568,232.0
s57569,334.0
s5757,468.2044776119403
s57570,219.0
s57571,305.0
s57572,420.0
s57573,88.0
s57574,425.0
s57575,271.0
s57576,126.0
s57577,206.85906691743008
s57578,390.60803016858915
s57579,239.15770149775628
s5758,483.85132430841674
s57580,124.0
s57581,306.0
s57582,207.0
s57583,221.0
s57584,51.0
s57585,160.0
s57586,150.0
s57587,411.0
s57588,313.38682446412315
s57589,319.0
s5759,421.7530791788856
s57590,72.0
s57591,241.52612950239433
s57592,251.0
s57593,78.67611428571429
s57594,273.7162708030377
s57595,131.0
s57596,369.0
s57597,118.0
s57598,363.0
s57599,94.0
s576,177.20051047218678
s5760,190.39996527002555
s57600,75.0
s57601,59.0
s57602,67.0
s57603,190.0
s57604,127.0
s57605,429.0
s57606,397.0
s57607,360.82608695652175
s57608,150.0
s57609,171.80961699748391
s5761,477.17989803350326
s57610,362.0
s57611,431.55059277639924
s57612,287.0467339922647
s57613,169.0
s57614,253.0
s57615,278.0
s57616,74.7811824788843
s57617,350.0
s57618,177.0
s57619,480.0
s5762,445.448312860737
s57620,290.0
s57621,199.0
s57622,261.0
s57623,480.0
s57624,341.0
s57625,340.0
s57626,214.0
s57627,321.0
s57628,367.6460108443067
s57629,394.0
s5763,213.0
s57630,287.0
s57631,393.0
s57632,220.47778755223223
s57633,429.0
s57634,338.0
s57635,232.0
s57636,408.0
s57637,273.0
s57638,219.0
s57639,362.5916870415648
s5764,138.0
s57640,178.80612121942403
s57641,121.0
s57642,162.0
s57643,413.0
s57644,265.0
s57645,123.0
s57646,415.0
s57647,488.0473612990528
s57648,190.0
s57649,188.0
s5765,420.78588775845094
s57650,288.0
s57651,73.90839212382858
s57652,496.0
s57653,332.54652653165857
s57654,215.0
s57655,74.0
s57656,52.44039476255619
s57657,470.0
s57658,405.0
s57659,174.0
s5766,146.16845401917055
s57660,54.0
s57661,350.46268656716416
s57662,413.4876231675078
s57663,412.595947063689
s57664,408.0
s57665,146.0
s57666,490.8102920723227
s57667,345.5774588687402
s57668,406.0
s57669,499.0
s5767,202.0
s57670,366.9685714285714
s57671,318.0
s57672,396.0
s57673,351.0
s57674,387.0
s57675,72.72358375247981
s57676,144.0
s57677,305.0
s57678,442.0
s57679,305.0
s5768,435.0
s57680,273.0
s57681,441.0
s57682,83.0
s57683,83.49244424470535
s57684,448.0
s57685,146.0
s57686,182.0
s57687,69.0
s57688,478.6228244363976
s57689,153.37067524115756
s5769,493.0
s57690,378.0
s57691,244.49462778204145
s57692,404.3633607907743
s57693,171.0
s57694,488.0
s57695,303.0
s57696,128.0
s57697,345.0
s57698,199.75124795183478
s57699,465.0
s577,373.74982970027247
s5770,245.12532890181416
s57700,268.56404151985527
s57701,207.0
s57702,51.0
s57703,331.0
s57704,406.0
s57705,454.0908255676598
s57706,366.9887379116171
s57707,465.0
s57708,100.06221444126564
s57709,264.5686093833986
s5771,472.7857293201431
s57710,173.1461464662616
s57711,347.69772156004217
s57712,449.0
s57713,58.42725898360275
s57714,193.88473579356798
s57715,426.0
s57716,292.0
s57717,216.0
s57718,184.6944603083952
s57719,285.0
s5772,376.501223158467
s57720,316.34505825706617
s57721,378.0
s57722,168.0
s57723,413.0
s57724,56.91689732861281
s57725,329.22087957254416
s57726,424.36297365571994
s57727,386.0
s57728,265.0
s57729,266.0
s5773,97.0
s57730,95.0
s57731,462.0
s57732,277.0
s57733,169.0
s57734,280.0
s57735,351.0
s57736,401.0
s57737,464.0
s57738,183.0
s57739,370.0
s5774,308.0
s57740,388.46596761183844
s57741,277.0
s57742,64.0
s57743,280.0
s57744,426.44127190136277
s57745,298.0
s57746,337.0784372203996
s57747,483.0
s57748,135.0
s57749,466.0
s5775,131.0
s57750,96.0
s57751,290.62907695587296
s57752,61.40029639387453
s57753,408.0
s57754,222.0
s57755,164.0
s57756,108.0
s57757,137.35327635327636
s57758,195.46551044540797
s57759,343.7086738729238
s5776,323.0
s57760,199.0
s57761,329.5692319639668
s57762,275.0
s57763,241.0
s57764,71.3482611054186
s57765,412.20628254661517
s57766,224.78829068266384
s57767,290.0
s57768,91.0
s57769,243.0
s5777,390.6818805093046
s57770,236.0
s57771,355.0
s57772,198.58791458427987
s57773,200.72587926509186
s57774,365.76211293260474
s57775,489.462016
s57776,331.0
s57777,75.0
s57778,254.0
s57779,249.0
s5778,490.0
s57780,123.0
s57781,217.0
s57782,316.0
s57783,199.0
s57784,235.0
s57785,168.0
s57786,68.0
s57787,417.0
s57788,198.0
s57789,159.0
s5779,140.0
s57790,105.0
s57791,496.0
s57792,102.0
s57793,232.82701721143218
s57794,308.365523465704
s57795,148.0
s57796,169.0
s57797,75.0
s57798,71.0
s57799,316.0
s578,156.785
s5780,421.0
s57800,315.512911016162
s57801,358.0
s57802,195.0
s57803,154.0
s57804,239.0
s57805,495.0
s57806,439.0
s57807,227.42191616766468
s57808,140.0
s57809,443.9817732731454
s5781,236.0
s57810,235.88098870918523
s57811,137.0
s57812,161.75602629656683
s57813,171.47738294314382
s57814,287.0
s57815,344.0
s57816,482.0382431529726
s57817,104.0
s57818,226.17033849981857
s57819,103.0
s5782,70.0
s57820,315.71933701657457
s57821,384.0
s57822,374.0
s57823,252.0
s57824,65.0
s57825,499.3307706061148
s57826,358.0
s57827,202.0
s57828,141.0
s57829,290.00063721325404
s5783,484.0
s57830,92.0
s57831,227.0
s57832,65.0
s57833,60.0
s57834,409.0
s57835,55.28958093844707
s57836,348.95130875316636
s57837,90.0
s57838,84.0
s57839,200.0
s5784,483.0
s57840,190.0
s57841,321.0
s57842,379.29337948939855
s57843,353.2036486218521
s57844,233.0
s57845,489.7841354575027
s57846,408.0
s57847,448.0
s57848,270.0
s57849,374.0
s5785,494.0
s57850,431.0
s57851,386.0
s57852,319.0
s57853,280.02086740367633
s57854,261.8669540746063
s57855,400.0
s57856,306.0
s57857,444.0
s57858,436.0
s57859,57.76645311589983
s5786,82.0
s57860,189.0
s57861,227.5820467929333
s57862,276.0
s57863,468.9882005899705
s57864,458.0
s57865,302.0
s57866,484.0
s57867,406.27094181054173
s57868,405.4943396226415
s57869,54.0
s5787,497.0022450753187
s57870,61.0
s57871,368.0
s57872,242.17197082711752
s57873,347.0
s57874,407.55856816450876
s57875,187.0
s57876,171.66014633417947
s57877,220.0
s57878,295.219331641286
s57879,470.0
s5788,370.0
s57880,451.0
s57881,111.41842416062089
s57882,203.0
s57883,449.9048603929679
s57884,244.0
s57885,180.79733103745158
s57886,59.45217235830503
s57887,148.0
s57888,224.0
s57889,379.5971014492754
s5789,62.0
s57890,487.0
s57891,383.0
s57892,58.672413793103445
s57893,426.0
s57894,114.48512304250559
s57895,146.0
s57896,198.1578843756152
s57897,203.0
s57898,351.0
s57899,330.0
s579,468.0
s5790,441.0
s57900,311.3156235929761
s57901,494.0
s57902,330.0
s57903,480.0
s57904,336.0
s57905,144.0
s57906,400.0
s57907,69.62592928377153
s57908,240.0
s57909,226.06269411339835
s5791,240.0
s57910,288.0
s57911,384.0
s57912,206.0
s57913,64.0
s57914,384.0
s57915,51.31841333539126
s57916,369.0
s57917,450.81908939646047
s57918,360.6824517853733
s57919,349.90364152281865
s5792,315.0
s57920,138.43711001642035
s57921,307.0
s57922,287.0
s57923,50.22082018927445
s57924,309.4937058113468
s57925,121.38613573003786
s57926,362.566953797964
s57927,266.9309134906231
s57928,439.0
s57929,135.47198908938313
s5793,485.0
s57930,191.0
s57931,157.0
s57932,217.0
s57933,328.0
s57934,490.61117445838084
s57935,480.2301717089125
s57936,106.1936134097178
s57937,416.0
s57938,377.0
s57939,165.0
s5794,461.0
s57940,295.0
s57941,144.0
s57942,450.52425647404726
s57943,190.0
s57944,367.0
s57945,268.0
s57946,262.3631713554987
s57947,304.8661224489796
s57948,158.0
s57949,64.5466027473034
s5795,177.0
s57950,279.0
s57951,302.4511070110701
s57952,359.0
s57953,163.6869702896526
s57954,311.0
s57955,430.0
s57956,265.0
s57957,344.0
s57958,114.0
s57959,282.32640826873387
s5796,257.0
s57960,199.0
s57961,131.0
s57962,470.0
s57963,96.0
s57964,150.0
s57965,110.44014218611146
s57966,72.0
s57967,288.0
s57968,209.0
s57969,311.0
s5797,79.0
s57970,245.0
s57971,82.0
s57972,78.0
s57973,337.0
s57974,92.0
s57975,270.0
s57976,164.0
s57977,50.635455563853625
s57978,218.0
s57979,426.0
s5798,209.0
s57980,247.0
s57981,234.58552971576228
s57982,80.0
s57983,153.0
s57984,166.0
s57985,269.0
s57986,423.0
s57987,426.0
s57988,216.0
s57989,322.0
s5799,114.0
s57990,493.0
s57991,324.0
s57992,420.0
s57993,353.0
s57994,84.49343339587242
s57995,145.0
s57996,50.69687396075823
s57997,111.63357477631018
s57998,481.0
s57999,104.0
s58,474.722181712119
s580,469.0
s5800,75.88264617910973
s58000,252.0
s58001,302.0
s58002,455.0
s58003,419.0
s58004,335.0
s58005,234.0
s58006,128.0
s58007,323.1541414439687
s58008,365.67832719621254
s58009,447.0
s5801,489.8236990121473
s58010,391.0
s58011,223.0
s58012,191.23357142857142
s58013,151.7237762237762
s58014,387.0
s58015,418.0
s58016,97.0
s58017,356.0
s58018,269.49277097338614
s58019,69.0
s5802,145.0
s58020,420.0
s58021,231.0
s58022,222.0
s58023,373.0
s58024,221.0
s58025,231.0
s58026,139.0
s58027,403.0
s58028,152.0
s58029,432.0
s5803,135.55189340813465
s58030,329.0
s58031,54.0
s58032,404.9652191599715
s58033,54.81236586145486
s58034,477.0
s58035,259.0
s58036,327.0
s58037,363.0
s58038,488.2900536033353
s58039,210.0
s5804,81.51735466361949
s58040,174.0
s58041,352.0
s58042,169.0
s58043,100.61962014288204
s58044,407.0
s58045,374.0
s58046,463.0
s58047,238.0
s58048,374.0
s58049,354.94543675067285
s5805,389.0
s58050,182.0
s58051,325.0
s58052,428.0
s58053,456.0
s58054,64.0
s58055,155.0
s58056,360.0
s58057,63.0
s58058,386.5890597625073
s58059,445.0
s5806,78.0
s58060,493.0
s58061,81.45656565656566
s58062,471.0
s58063,148.0
s58064,54.15070508890251
s58065,278.0
s58066,360.5203535705978
s58067,456.93149782637335
s58068,188.0
s58069,494.5175842386301
s5807,403.0
s58070,363.0
s58071,267.19793103448274
s58072,369.0
s58073,453.0
s58074,292.0
s58075,467.0
s58076,495.0
s58077,475.0
s58078,272.0
s58079,171.0
s5808,172.0
s58080,370.0
s58081,315.0
s58082,351.276240169389
s58083,101.0
s58084,171.0
s58085,214.0
s58086,203.0
s58087,465.0
s58088,462.0
s58089,226.0
s5809,238.0
s58090,100.41641773210658
s58091,446.4357371328875
s58092,216.0
s58093,356.0
s58094,465.0
s58095,187.0
s58096,364.0
s58097,361.72654516640256
s58098,405.0
s58099,455.0
s581,406.0
s5810,233.78033938978402
s58100,498.0
s58101,264.21483683278524
s58102,253.0
s58103,438.0
s58104,312.0
s58105,108.0
s58106,300.2865168539326
s58107,325.0
s58108,317.0
s58109,186.0
s5811,264.0
s58110,167.0
s58111,226.44391851914463
s58112,146.0
s58113,136.8915871639202
s58114,114.0
s58115,196.5904510160251
s58116,332.0
s58117,134.0
s58118,469.0
s58119,165.0
s5812,461.0
s58120,410.0
s58121,455.82043000830487
s58122,119.0
s58123,374.9864384888602
s58124,123.0
s58125,239.0
s58126,198.0
s58127,349.7581120943953
s58128,59.61113769017319
s58129,412.0
s5813,210.0
s58130,347.02700751010974
s58131,99.0
s58132,475.9868800659431
s58133,357.35858774352465
s58134,353.0
s58135,94.16129032258064
s58136,434.89600420609884
s58137,182.0
s58138,115.0
s58139,180.0
s5814,122.0
s58140,111.10730288041897
s58141,428.0
s58142,372.2985834252269
s58143,451.40228802153433
s58144,131.0
s58145,185.4774057949257
s58146,482.0
s58147,365.0
s58148,75.0
s58149,293.0
s5815,446.0
s58150,128.08716759655098
s58151,430.5397631133672
s58152,270.0
s58153,450.8425790908515
s58154,97.0
s58155,346.0
s58156,152.64701340245986
s58157,161.71183963249112
s58158,122.65772122614229
s58159,56.0
s5816,409.7560843699297
s58160,317.0
s58161,277.0
s58162,54.34522217268539
s58163,388.0
s58164,322.0
s58165,213.0
s58166,102.0
s58167,191.0
s58168,466.0
s58169,228.0
s5817,89.24916943521595
s58170,325.0
s58171,285.0
s58172,275.0
s58173,274.72631787554496
s58174,452.0
s58175,460.0
s58176,68.0
s58177,122.0
s58178,422.3182926829268
s58179,383.0
s5818,269.0
s58180,191.0
s58181,66.0
s58182,84.0
s58183,142.0
s58184,338.0
s58185,170.0
s58186,453.0
s58187,70.0
s58188,100.0
s58189,225.0
s5819,350.0
s58190,166.0641990083775
s58191,431.0
s58192,354.3420132141469
s58193,412.1882366083897
s58194,375.0
s58195,353.0
s58196,225.0
s58197,440.202298088609
s58198,286.0
s58199,364.0
s582,83.0
s5820,301.36466591166476
s58200,272.86872586872585
s58201,374.58604726711604
s58202,457.63262360158785
s58203,350.0
s58204,113.0
s58205,229.61478841870823
s58206,440.0
s58207,61.0
s58208,431.0
s58209,466.77212266765196
s5821,401.0
s58210,225.50971677559912
s58211,272.0
s58212,257.0
s58213,402.0
s58214,467.0
s58215,146.0
s58216,374.0
s58217,245.0
s58218,136.68778576094056
s58219,121.8953889147648
s5822,259.9913586173788
s58220,88.0
s58221,282.0
s58222,95.15474807809302
s58223,112.0
s58224,355.0
s58225,127.77595628415301
s58226,480.0
s58227,166.0
s58228,235.72286273656732
s58229,417.0
s5823,235.0
s58230,338.0
s58231,404.466899930021
s58232,65.0
s58233,205.0
s58234,372.0
s58235,269.0
s58236,175.0
s58237,266.05284867233826
s58238,257.0
s58239,315.0
s5824,250.09903858817333
s58240,268.6385020117611
s58241,304.0
s58242,214.22592412451363
s58243,96.0
s58244,166.0
s58245,97.20354740867731
s58246,437.0
s58247,403.0
s58248,62.2698336146612
s58249,274.0
s5825,312.0
s58250,322.3658673660547
s58251,174.02249786571588
s58252,155.26144756277697
s58253,404.5078405247515
s58254,290.0
s58255,436.0
s58256,361.80461190035
s58257,330.4256661991585
s58258,269.85270606735685
s58259,241.0
s5826,399.56777845777236
s58260,477.0
s58261,227.0
s58262,344.0
s58263,413.0
s58264,215.0
s58265,458.0
s58266,441.0
s58267,474.0
s58268,494.0
s58269,178.0
s5827,155.45372088229232
s58270,155.2464663098669
s58271,145.0
s58272,458.0
s58273,373.0
s58274,196.0
s58275,489.0
s58276,248.0
s58277,248.0
s58278,408.0
s58279,356.57432218588457
s5828,193.0
s58280,60.0
s58281,73.0
s58282,290.0
s58283,457.0
s58284,407.4980663545695
s58285,136.0
s58286,463.0
s58287,420.0
s58288,97.0
s58289,182.0
s5829,452.0
s58290,364.0931786907804
s58291,460.0
s58292,477.0
s58293,231.0
s58294,327.0
s58295,439.8010567608678
s58296,159.0
s58297,408.0
s58298,70.0
s58299,340.0
s583,174.2560694665958
s5830,384.3699606225389
s58300,317.0
s58301,263.0
s58302,359.55034572169404
s58303,173.0
s58304,103.33870967741936
s58305,233.8932329097913
s58306,145.8207508250825
s58307,276.0
s58308,206.0
s58309,438.5728057218378
s5831,155.0
s58310,482.0
s58311,181.0
s58312,446.0
s58313,69.0
s58314,94.0
s58315,207.0
s58316,494.01779975278123
s58317,236.17733275286605
s58318,423.1524968848845
s58319,291.0
s5832,275.0
s58320,286.62619933424713
s58321,79.66532258064517
s58322,351.0
s58323,467.0
s58324,169.0
s58325,213.0
s58326,136.0
s58327,285.87729887767614
s58328,235.0
s58329,303.0
s5833,496.0
s58330,289.0
s58331,268.0
s58332,326.39180078294913
s58333,93.0
s58334,482.0
s58335,414.0
s58336,436.0
s58337,488.0
s58338,186.0
s58339,487.0
s5834,53.0
s58340,59.0
s58341,477.0777947479923
s58342,130.0
s58343,219.0
s58344,414.0
s58345,356.23396833914677
s58346,238.5656679151061
s58347,69.0
s58348,334.0
s58349,64.0
s5835,235.0
s58350,176.0
s58351,419.9632627152265
s58352,91.62599834756266
s58353,280.0
s58354,299.0
s58355,176.0
s58356,493.0
s58357,89.0
s58358,316.73246944214685
s58359,248.94704049844236
s5836,367.0
s58360,369.0
s58361,217.0
s58362,210.9113467874794
s58363,350.33174034249305
s58364,198.0
s58365,170.0
s58366,365.4008250933141
s58367,495.0
s58368,313.0
s58369,229.0
s5837,311.0
s58370,172.91216090844992
s58371,273.0
s58372,386.0
s58373,191.50030699061486
s58374,298.0
s58375,467.0
s58376,299.0
s58377,229.0
s58378,418.0
s58379,252.0
s5838,288.26264213737636
s58380,272.2018638163575
s58381,279.0
s58382,80.55425969121404
s58383,452.0
s58384,181.0
s58385,180.0
s58386,377.0
s58387,231.0
s58388,113.55747095668933
s58389,387.0
s5839,327.9618357781971
s58390,368.0
s58391,88.0
s58392,287.0
s58393,289.0
s58394,210.0
s58395,264.0
s58396,265.0
s58397,329.72077828834006
s58398,137.0
s58399,361.92053898741705
s584,164.0
s5840,215.0
s58400,248.19608886523878
s58401,158.0
s58402,371.0
