stocksymbol,time,quantity,price,unweighted_moving_avg_price
s65373,79099,7766,149,146.5
s39977,79100,7767,266,266.5
s41987,79101,413,185,183.5
s27537,79102,7796,119,119.0
s38758,79103,4300,172,173.33333333333334
s68378,79104,7313,125,125.0
s13928,79105,6656,139,139.0
s43012,79106,6814,423,423.0
s18341,79107,2256,380,380.0
s41624,79108,749,451,451.0
s5363,79109,9564,148,148.0
s31203,79110,2472,354,354.6666666666667
s47961,79111,9578,164,161.33333333333334
s17622,79112,9745,386,386.0
s41333,79113,3825,367,367.0
s24872,79114,5991,446,446.0
s49504,79115,1869,370,369.5
s10719,79116,5954,279,279.0
s64878,79117,4375,125,124.0
s41396,79118,2862,464,464.0
s52636,79119,4615,180,180.0
s63132,79120,7134,414,414.0
s34294,79121,391,250,248.0
s65923,79122,146,396,396.0
s29616,79123,9516,442,442.0
s42884,79124,2073,146,146.0
s5386,79125,2922,50,52.5
s64506,79126,7649,416,416.0
s58538,79127,8514,317,317.0
s16466,79128,5604,296,296.0
s36902,79129,1699,250,251.0
s62357,79130,2353,453,453.0
s28189,79131,2621,142,141.0
s67640,79132,2054,337,337.0
s27178,79133,4396,225,227.0
s52759,79134,9933,283,283.0
s52483,79135,4745,303,301.0
s29897,79136,7448,310,310.0
s60926,79137,3285,222,222.0
s57716,79138,4776,292,292.0
s42128,79139,8303,340,340.0
s44200,79140,9751,393,394.5
s28109,79141,5448,312,312.0
s48251,79142,768,351,351.0
s61191,79143,5236,239,239.0
s22940,79144,8720,479,479.0
s25364,79145,2903,373,373.0
s11973,79146,9482,78,78.0
s26551,79147,195,320,320.5
s62839,79148,8927,79,77.8
s44652,79149,1535,134,134.0
s34858,79150,6206,486,486.5
s1840,79151,975,340,337.0
s26476,79152,4045,170,168.0
s54348,79153,6437,61,61.0
s3608,79154,7145,183,185.0
s57252,79155,1725,481,479.5
s46083,79156,9929,279,279.0
s51737,79157,8529,490,487.0
s64132,79158,5451,469,469.0
s35309,79159,6498,458,458.0
s14571,79160,7145,424,421.5
s23862,79161,9988,171,168.5
s64306,79162,6427,220,220.0
s57841,79163,1318,321,321.0
s4199,79164,8922,249,248.0
s28351,79165,941,282,282.0
s4884,79166,1433,458,458.0
s23272,79167,5378,216,214.5
s60649,79168,7903,405,405.0
s62885,79169,8518,347,347.0
s27833,79170,8812,138,138.0
s27657,79171,8847,338,338.0
s27529,79172,4886,455,455.0
s11838,79173,3149,135,135.0
s29702,79174,8080,345,347.0
s52279,79175,1582,50,51.0
s13370,79176,3191,53,52.0
s18964,79177,7609,168,168.0
s46274,79178,7472,73,73.0
s35934,79179,633,245,247.5
s1286,79180,2170,261,261.0
s51072,79181,950,436,434.0
s15098,79182,312,458,460.75
s42548,79183,9809,384,383.0
s23771,79184,8934,366,366.0
s34369,79185,6102,269,269.0
s32982,79186,4247,121,121.0
s49269,79187,4726,339,339.0
s20481,79188,1100,113,113.0
s22343,79189,414,333,334.0
s61360,79190,6856,196,194.0
s63459,79191,244,316,317.0
s46181,79192,7314,183,183.0
s2147,79193,8175,313,313.0
s26433,79194,4494,277,277.0
s34680,79195,5752,333,334.0
s21816,79196,7724,363,363.3333333333333
s64881,79197,5242,377,377.0
s38103,79198,1847,341,341.0
s62898,79199,4722,351,351.0
s56690,79200,6104,364,364.0
s32234,79201,6629,197,197.0
s25659,79202,5487,201,201.0
s62266,79203,2311,361,363.5
s30943,79204,3745,124,125.75
s33647,79205,3782,355,357.3333333333333
s41508,79206,6409,123,123.0
s26081,79207,2133,435,435.0
s48888,79208,9576,69,69.0
s33847,79209,4913,431,431.0
s157,79210,2630,275,275.0
s33449,79211,2286,170,165.5
s54819,79212,3980,362,364.5
s21266,79213,4198,313,313.0
s56675,79214,5765,336,336.0
s42476,79215,3330,189,189.0
s5491,79216,521,426,426.0
s58038,79217,3828,487,488.5
s5796,79218,6377,257,257.0
s5663,79219,9205,56,56.0
s13879,79220,7680,346,346.0
s23795,79221,6402,263,263.5
s37239,79222,2340,291,290.0
s62673,79223,3565,134,139.25
s62213,79224,150,103,103.0
s69699,79225,7230,432,432.0
s41893,79226,513,202,200.0
s39080,79227,6271,419,419.0
s46811,79228,7202,114,114.0
s57265,79229,7758,361,361.0
s69223,79230,3176,426,427.5
s8470,79231,2005,437,435.6666666666667
s4329,79232,7336,179,181.5
s27486,79233,563,309,309.0
s5897,79234,3631,147,147.0
s66391,79235,1701,208,205.25
s69012,79236,2590,458,458.0
s29690,79237,4824,151,151.0
s54099,79238,2448,407,407.0
s24660,79239,3131,181,182.0
s29020,79240,2269,166,166.0
s52770,79241,8077,334,334.0
s62312,79242,1968,398,398.0
s52916,79243,1488,392,392.0
s18134,79244,257,432,432.0
s13248,79245,645,496,494.5
s68797,79246,2051,242,239.5
s34130,79247,4615,200,200.0
s53768,79248,439,168,168.0
s44302,79249,5278,378,380.5
s6096,79250,542,376,376.0
s66247,79251,314,453,453.0
s63106,79252,9004,397,397.0
s67050,79253,6127,448,448.0
s13784,79254,9147,104,102.0
s2783,79255,6671,111,111.0
s24094,79256,9971,470,470.0
s24426,79257,2586,326,328.3333333333333
s36128,79258,8987,468,467.5
s41857,79259,9098,480,480.0
s28835,79260,4379,413,413.0
s26711,79261,6470,403,403.0
s23249,79262,8836,381,383.0
s23049,79263,4479,92,92.0
s55513,79264,3921,112,112.5
s39929,79265,2484,268,270.5
s38389,79266,4046,214,214.0
s42001,79267,9546,491,493.0
s1823,79268,9296,398,398.0
s8942,79269,8195,328,328.0
s39598,79270,9917,52,52.0
s69907,79271,4030,371,369.0
s18474,79272,4294,83,85.0
s54211,79273,1863,64,62.0
s32199,79274,1624,60,60.0
s23895,79275,9323,429,431.5
s16993,79276,5745,443,444.6666666666667
s21033,79277,4816,231,231.0
s63767,79278,9358,382,382.0
s10564,79279,7571,157,154.5
s15359,79280,9853,133,135.0
s17810,79281,304,430,426.6666666666667
s64972,79282,3630,226,226.0
s10363,79283,9020,222,221.5
s48774,79284,7975,130,130.0
s36871,79285,3081,367,364.5
s23997,79286,8269,112,112.0
s10690,79287,1303,364,366.5
s55105,79288,9546,65,65.0
s22050,79289,6187,294,296.5
s59251,79290,1597,495,495.0
s25859,79291,4823,115,115.0
s49716,79292,1967,374,374.5
s57676,79293,9408,144,144.0
s34936,79294,5450,458,453.6666666666667
s54614,79295,4391,242,243.0
s20392,79296,8377,497,497.5
s22266,79297,8039,105,105.75
s64529,79298,6736,100,100.0
s12491,79299,7011,479,482.0
s2847,79300,3937,60,60.0
s35121,79301,6599,306,306.0
s48979,79302,8513,376,378.0
s57753,79303,1061,408,408.0
s46187,79304,601,119,119.0
s22283,79305,3547,52,54.0
s16008,79306,4156,330,330.5
s26614,79307,6723,197,197.0
s40046,79308,5343,112,112.0
s58144,79309,4293,131,131.0
s22381,79310,8500,294,293.5
s50008,79311,8268,324,324.0
s35799,79312,6038,337,339.5
s66144,79313,7091,462,462.0
s40195,79314,1222,198,199.75
s66456,79315,4418,135,135.0
s58890,79316,3036,141,138.5
s15216,79317,9362,139,141.5
s14854,79318,4356,467,467.0
s28979,79319,1667,301,299.0
s29364,79320,5875,345,350.0
s39632,79321,9383,456,454.0
s28157,79322,9764,455,455.0
s49841,79323,1538,253,253.0
s63190,79324,6850,350,350.0
s52786,79325,600,323,321.5
s52979,79326,6493,139,141.5
s13099,79327,3350,483,483.0
s52497,79328,1294,457,457.0
s6409,79329,8692,271,271.0
s70,79330,7149,171,171.0
s4925,79331,1187,174,174.0
s19064,79332,9850,394,396.6
s47265,79333,6724,266,267.5
s64254,79334,1061,331,333.5
s17023,79335,8801,382,383.6666666666667
s59801,79336,8683,108,107.0
s29451,79337,1490,162,162.0
s65432,79338,9220,322,319.0
s69611,79339,3872,149,148.0
s56480,79340,4634,203,204.5
s54062,79341,7192,467,467.0
s60881,79342,8837,428,428.0
s47306,79343,4380,491,491.0
s48657,79344,200,323,318.0
s69682,79345,8724,495,498.0
s40246,79346,1563,488,485.0
s22521,79347,1009,163,163.0
s61815,79348,1462,117,117.0
s23799,79349,4322,141,143.0
s25093,79350,257,421,418.5
s48315,79351,7898,52,54.25
s26049,79352,2832,199,198.0
s55207,79353,3826,80,80.0
s63772,79354,9307,167,167.0
s39207,79355,2582,172,172.0
s37457,79356,7681,381,381.0
s69824,79357,5698,126,126.0
s53215,79358,6509,402,402.0
s44674,79359,7875,167,167.0
s17299,79360,5619,386,387.0
s16104,79361,6234,60,60.0
s274,79362,2451,359,359.0
s37920,79363,1115,418,420.5
s14915,79364,2892,80,80.0
s33568,79365,1469,479,479.0
s30644,79366,8264,237,239.33333333333334
s18482,79367,6267,283,283.0
s46831,79368,1568,107,107.0
s9714,79369,1690,338,338.5
s37848,79370,3137,63,63.0
s12152,79371,7545,197,194.0
s35170,79372,8903,386,383.8
s53567,79373,5947,83,84.5
s68459,79374,6710,267,266.0
s7188,79375,6671,303,303.0
s23598,79376,579,115,115.0
s66764,79377,959,432,432.0
s61224,79378,7635,159,159.0
s26508,79379,9749,445,445.0
s65062,79380,3992,385,384.5
s1188,79381,367,180,180.25
s10681,79382,2864,186,188.0
s29490,79383,3221,104,104.0
s22689,79384,8960,416,415.0
s28734,79385,6629,230,228.5
s64340,79386,6764,453,455.0
s9311,79387,6969,359,359.6666666666667
s67530,79388,3935,379,379.0
s14046,79389,2855,442,442.0
s36140,79390,6215,138,138.0
s9867,79391,2379,74,74.0
s41533,79392,2183,470,468.5
s66384,79393,1045,72,72.0
s34257,79394,9349,367,367.0
s9963,79395,1675,277,277.0
s12793,79396,3504,484,482.5
s29748,79397,8934,479,479.0
s52754,79398,6166,225,225.0
s36117,79399,7333,306,304.5
s9206,79400,8350,232,232.0
s59361,79401,453,227,224.33333333333334
s61299,79402,8304,177,177.0
s55310,79403,9724,177,177.0
s52047,79404,1398,181,181.0
s49568,79405,2360,430,430.0
s24519,79406,9697,312,312.5
s33428,79407,8847,185,187.0
s14629,79408,5681,88,88.0
s1047,79409,5359,203,197.25
s69837,79410,7546,172,172.0
s36000,79411,5051,278,280.5
s49466,79412,9978,480,482.0
s11963,79413,9636,186,186.5
s8319,79414,606,347,347.0
s29062,79415,2243,205,205.0
s2244,79416,9943,50,52.0
s32701,79417,5996,415,415.0
s27720,79418,3426,110,110.0
s11,79419,5250,495,495.0
s23746,79420,8651,146,148.5
s8960,79421,5795,318,318.0
s8799,79422,2949,239,239.0
s42034,79423,7285,155,155.0
s50236,79424,5349,450,450.0
s57578,79425,5482,391,391.0
s57406,79426,9615,357,357.0
s9936,79427,6871,368,368.0
s39838,79428,1621,160,163.66666666666666
s18065,79429,7827,131,132.0
s68140,79430,6807,368,366.5
s28629,79431,6420,98,98.0
s62672,79432,7151,417,417.0
s40656,79433,3754,403,400.5
s66817,79434,785,189,189.0
s53242,79435,3229,109,105.5
s56465,79436,738,323,323.0
s5243,79437,2224,63,63.0
s17842,79438,1380,58,63.25
s4867,79439,1720,78,80.0
s53721,79440,7731,94,94.0
s29908,79441,8674,128,129.0
s10232,79442,6136,111,110.66666666666667
s27576,79443,603,131,131.0
s43736,79444,2756,198,198.0
s6708,79445,1618,449,449.0
s26837,79446,8449,314,315.0
s23249,79447,448,379,381.6666666666667
s43058,79448,5730,79,79.0
s5605,79449,5060,486,487.6666666666667
s67531,79450,3839,231,230.0
s57043,79451,3491,103,102.5
s62109,79452,4873,153,153.0
s62316,79453,4945,314,314.0
s44458,79454,6378,326,326.0
s37815,79455,6281,351,348.5
s49328,79456,1479,179,181.5
s47757,79457,7410,107,107.0
s34560,79458,3777,218,218.0
s16906,79459,6379,362,361.0
s59918,79460,7046,61,61.0
s32094,79461,2591,97,99.0
s65323,79462,7193,177,177.0
s35278,79463,2129,189,189.0
s2439,79464,8948,248,248.0
s18082,79465,3089,257,257.0
s45983,79466,157,248,248.0
s16431,79467,5806,157,155.0
s3242,79468,248,66,63.5
s62495,79469,3832,146,151.0
s31506,79470,7621,452,452.0
s68536,79471,6179,144,142.5
s54427,79472,2140,59,59.0
s66326,79473,1279,198,198.0
s10817,79474,7842,207,209.33333333333334
s66,79475,5727,339,339.0
s2128,79476,143,67,67.0
s43067,79477,4923,395,395.0
s23177,79478,2520,393,393.0
s53785,79479,8993,83,83.0
s35898,79480,5886,313,316.0
s44830,79481,575,465,465.0
s61746,79482,360,188,188.5
s52519,79483,1025,86,86.0
s52745,79484,9246,462,461.25
s19446,79485,1809,500,500.0
s26946,79486,9094,451,451.0
s55240,79487,3377,429,429.0
s64056,79488,7218,274,277.0
s2036,79489,6993,253,253.0
s33370,79490,8063,158,158.0
s61504,79491,1519,311,311.0
s59839,79492,1529,172,172.0
s52399,79493,7449,285,285.0
s47589,79494,1839,65,67.75
s1703,79495,4418,304,304.0
s41822,79496,9147,208,208.0
s47213,79497,7530,294,294.5
s23184,79498,5478,349,348.3333333333333
s27548,79499,6693,158,162.0
s65210,79500,1839,101,101.0
s5114,79501,2202,396,390.75
s14773,79502,8542,178,178.0
s45614,79503,6776,264,264.0
s37974,79504,5464,255,255.0
s65752,79505,9116,56,54.5
s11067,79506,3122,153,150.5
s38429,79507,7882,418,418.0
s19723,79508,4022,98,98.0
s43725,79509,2402,203,203.0
s39497,79510,4419,335,335.0
s36116,79511,2705,416,418.8333333333333
s5931,79512,2143,480,480.0
s41271,79513,428,155,157.0
s10796,79514,1866,60,60.0
s33206,79515,6717,54,54.0
s17854,79516,621,174,171.66666666666666
s43096,79517,3138,406,406.0
s40992,79518,3150,338,340.5
s31799,79519,2324,318,318.0
s16269,79520,145,488,488.0
s18624,79521,7471,482,482.0
s43544,79522,2324,184,184.0
s59809,79523,7006,333,333.0
s66757,79524,7189,75,75.0
s46146,79525,9606,270,270.0
s18821,79526,3651,402,402.0
s8782,79527,5677,111,111.0
s60753,79528,4432,382,382.0
s31967,79529,5550,150,150.0
s58524,79530,9310,429,429.6666666666667
s26171,79531,3596,478,478.0
s69316,79532,5858,470,473.6666666666667
s46575,79533,5642,443,437.0
s21473,79534,958,233,233.0
s66662,79535,5317,340,340.0
s33060,79536,1304,136,137.5
s13233,79537,7057,183,183.0
s19911,79538,5274,90,91.5
s3305,79539,3844,92,92.0
s68635,79540,7551,366,364.5
s8867,79541,3532,496,496.0
s65113,79542,5950,190,190.0
s14628,79543,3436,378,379.0
s9470,79544,3392,364,364.0
s51953,79545,4506,379,379.0
s69575,79546,7104,100,100.0
s22195,79547,2164,355,355.0
s722,79548,5541,273,273.0
s51498,79549,6448,180,180.0
s15914,79550,4123,367,367.0
s66930,79551,675,473,472.5
s13164,79552,6966,436,436.0
s67390,79553,5098,319,319.0
s56141,79554,3162,424,423.5
s26876,79555,7500,277,277.0
s64978,79556,7163,279,280.5
s14359,79557,7489,264,264.0
s45919,79558,3608,500,499.3333333333333
s44646,79559,2497,131,131.0
s4729,79560,4527,111,113.5
s56992,79561,8074,261,263.5
s30807,79562,3527,200,200.0
s40518,79563,2879,426,428.0
s22995,79564,2766,374,374.0
s20461,79565,2316,157,155.5
s4945,79566,533,491,491.0
s33199,79567,9177,458,458.0
s6839,79568,7969,79,79.0
s22871,79569,406,343,342.6666666666667
s16907,79570,624,321,321.0
s37998,79571,9772,266,265.5
s37046,79572,4007,180,180.0
s3870,79573,4942,91,94.0
s50837,79574,5828,284,284.0
s55529,79575,6170,283,286.6666666666667
s62461,79576,8989,493,493.0
s26250,79577,9405,132,134.5
s32783,79578,1683,278,278.0
s28045,79579,1544,302,302.0
s3912,79580,8474,383,382.0
s37407,79581,3925,161,163.5
s17568,79582,6269,211,211.0
s34180,79583,4162,68,68.0
s5593,79584,5414,97,97.0
s21520,79585,8107,83,83.0
s45103,79586,118,401,399.0
s29463,79587,1466,303,303.0
s67421,79588,2722,440,437.0
s28381,79589,4746,104,104.0
s11041,79590,1048,119,120.5
s4437,79591,1537,123,128.0
s24461,79592,645,142,142.0
s62661,79593,6069,413,413.0
s57403,79594,7023,134,134.0
s62888,79595,8460,78,79.5
s537,79596,4479,230,230.0
s2689,79597,1104,252,252.0
s43927,79598,4491,326,326.0
s13799,79599,7657,445,445.0
s61900,79600,3715,315,315.0
s61328,79601,4066,241,241.0
s61136,79602,2771,372,372.0
s58466,79603,6698,67,67.0
s53863,79604,941,170,170.0
s66853,79605,9461,439,440.0
s63365,79606,6171,223,223.0
s8504,79607,3987,202,204.5
s9553,79608,7935,64,64.0
s22036,79609,7228,130,130.0
s68010,79610,3136,143,143.0
s49505,79611,6757,81,81.0
s48146,79612,839,213,213.0
s12903,79613,7549,423,423.0
s52802,79614,8300,167,169.0
s11650,79615,2920,191,189.5
s20948,79616,6592,466,466.0
s14706,79617,2306,450,450.0
s48598,79618,1802,454,454.0
s29547,79619,5205,76,77.33333333333333
s25683,79620,9352,118,118.0
s20911,79621,4939,171,171.0
s13636,79622,3401,167,168.25
s27822,79623,8388,253,249.0
s936,79624,8746,53,52.0
s64234,79625,2435,84,84.0
s11785,79626,8522,383,385.0
s41774,79627,5125,470,468.0
s12137,79628,9768,359,359.0
s23818,79629,5921,438,437.0
s39915,79630,1892,323,323.0
s54617,79631,919,375,375.0
s4344,79632,7530,138,135.0
s2887,79633,3050,273,275.5
s3847,79634,6727,361,363.0
s27359,79635,4525,405,402.75
s5893,79636,4030,348,348.0
s31692,79637,2288,74,75.0
s24629,79638,6289,434,434.0
s32505,79639,872,179,179.0
s55822,79640,5450,323,326.3333333333333
s13119,79641,4051,424,423.0
s34837,79642,777,71,71.0
s4887,79643,1549,50,50.0
s12151,79644,4254,404,406.6666666666667
s13841,79645,5855,177,180.5
s45099,79646,503,433,433.0
s68368,79647,4298,418,418.0
s401,79648,7132,180,180.0
s47030,79649,2146,302,303.5
s10072,79650,4651,460,460.0
s10500,79651,4984,335,332.3333333333333
s18847,79652,2295,370,370.0
s46025,79653,362,208,209.0
s46946,79654,6510,347,343.3333333333333
s16344,79655,9658,234,234.0
s35402,79656,5932,287,287.0
s15352,79657,9773,426,428.0
s11234,79658,3496,463,463.0
s12745,79659,3973,269,269.0
s26047,79660,6168,138,138.0
s27709,79661,4819,324,325.0
s14764,79662,9393,187,187.0
s60906,79663,5167,313,316.3333333333333
s43172,79664,2321,296,295.5
s36294,79665,7967,99,99.0
s13048,79666,8496,288,288.0
s35769,79667,8217,184,184.0
s34880,79668,7118,423,425.5
s48498,79669,8490,143,143.0
s15439,79670,9849,208,208.0
s66265,79671,4613,183,183.0
s174,79672,9663,325,325.0
s24887,79673,1281,336,335.0
s663,79674,2066,86,86.25
s904,79675,5805,494,494.0
s5688,79676,6801,276,276.0
s13277,79677,3495,351,351.0
s52798,79678,4751,387,387.0
s31273,79679,4308,142,141.0
s61879,79680,6250,54,52.666666666666664
s16819,79681,3557,469,469.0
s38018,79682,4424,362,364.5
s3815,79683,2278,136,138.0
s38173,79684,5872,370,370.0
s17202,79685,9693,287,287.0
s4185,79686,2728,423,425.5
s18213,79687,8902,395,397.5
s47127,79688,5851,66,65.0
s57316,79689,6492,458,458.0
s26327,79690,7257,295,295.0
s61801,79691,520,164,166.0
s57789,79692,2219,159,159.0
s69241,79693,1229,94,94.0
s38149,79694,7110,397,394.5
s66309,79695,5756,253,253.0
s56806,79696,3144,416,416.0
s21831,79697,6477,109,106.5
s53997,79698,1627,352,352.5
s21886,79699,3571,223,220.5
s55362,79700,5518,399,399.0
s49430,79701,7662,231,229.0
s21249,79702,1326,210,210.0
s746,79703,1247,151,154.6
s31930,79704,4079,384,384.0
s44433,79705,7152,380,380.0
s23445,79706,9720,391,391.0
s59348,79707,9263,480,480.0
s7724,79708,4096,235,235.0
s46692,79709,905,310,310.0
s2437,79710,5111,166,166.0
s53267,79711,5545,320,320.0
s19210,79712,6334,67,67.0
s19697,79713,7074,353,354.25
s30380,79714,459,111,112.0
s24546,79715,2361,289,289.0
s43822,79716,7563,253,253.0
s42064,79717,5968,65,65.5
s39404,79718,8903,485,484.5
s41357,79719,5679,259,257.0
s3296,79720,1531,400,400.0
s6599,79721,5966,198,199.0
s62928,79722,3555,386,388.3333333333333
s59173,79723,653,356,356.0
s52325,79724,7087,328,327.5
s4729,79725,4440,113,113.33333333333333
s54203,79726,5601,79,80.0
s54341,79727,1708,413,413.0
s22007,79728,3510,55,55.0
s7800,79729,3182,277,277.0
s63241,79730,268,167,165.5
s19897,79731,1768,373,373.0
s53892,79732,258,95,97.0
s61230,79733,5785,406,406.0
s28496,79734,3533,418,418.5
s63854,79735,819,219,219.0
s13397,79736,2223,251,251.0
s13686,79737,6264,400,400.0
s33581,79738,3015,330,330.0
s59740,79739,320,363,363.0
s35660,79740,2264,127,135.2
s1007,79741,7965,130,130.0
s53512,79742,4767,91,91.0
s57894,79743,7251,115,116.0
s2829,79744,2387,347,347.0
s49926,79745,156,436,436.0
s28146,79746,3234,236,235.0
s39298,79747,3387,483,483.0
s45865,79748,7027,362,362.0
s68051,79749,2048,327,327.0
s57762,79750,684,275,275.0
s47118,79751,4877,210,210.0
s15231,79752,8586,58,59.0
s69029,79753,8488,133,133.0
s39801,79754,5625,454,455.5
s67913,79755,6263,79,79.0
s9033,79756,3941,298,299.0
s65236,79757,7777,496,496.0
s3051,79758,1033,437,434.5
s58571,79759,9037,442,442.0
s34220,79760,6139,235,238.0
s44863,79761,4124,278,278.0
s55533,79762,2532,246,246.0
s6313,79763,395,193,191.0
s35981,79764,116,333,331.0
s14861,79765,6097,300,300.0
s24396,79766,9822,110,109.66666666666667
s20605,79767,3097,270,270.0
s27435,79768,6075,183,183.0
s168,79769,5501,227,227.0
s67336,79770,8885,302,300.0
