stocksymbol,time,quantity,price
s9097,91939,7218,198
s7748,91940,8481,322
s23322,91941,5779,61
s34691,91942,3675,315
s33848,91943,9569,124
s7873,91944,3863,349
s43602,91945,4513,365
s934,91946,9986,398
s175,91947,747,465
s8178,91948,1548,425
s36345,91949,4586,199
s9699,91950,9765,374
s47600,91951,323,242
s33730,91952,4889,103
s42390,91953,9243,500
s49331,91954,4394,216
s40731,91955,4952,376
s5966,91956,2420,436
s36227,91957,3802,340
s9434,91958,6920,421
s33727,91959,3058,400
s9925,91960,4349,489
s36571,91961,340,197
s11205,91962,1055,382
s38610,91963,2625,289
s33206,91964,3523,382
s24152,91965,866,498
s41181,91966,2730,391
s14529,91967,3615,269
s24218,91968,1832,461
s24196,91969,8330,61
s34923,91970,5670,133
s36035,91971,6160,88
s49278,91972,3619,121
s17028,91973,8470,424
s29258,91974,321,482
s45887,91975,446,324
s15726,91976,7670,143
s15964,91977,8012,267
s46048,91978,1952,427
s28563,91979,4313,291
s28420,91980,9311,96
s36063,91981,4258,93
s27875,91982,6963,443
s49645,91983,2083,233
s12051,91984,2162,438
s31186,91985,6179,246
s3107,91986,8008,473
s4462,91987,330,485
s25308,91988,8896,345
s33017,91989,6823,238
s37133,91990,4458,351
s28760,91991,8564,260
s46074,91992,8164,95
s8451,91993,4678,134
s39850,91994,9821,489
s13620,91995,9984,181
s18848,91996,5396,305
s12806,91997,6905,457
s42882,91998,560,473
s45756,91999,336,452
s8907,92000,4097,411
s46104,92001,5943,494
s38186,92002,377,487
s1387,92003,1450,387
s21777,92004,3999,199
s41061,92005,376,195
s23583,92006,2307,492
s48495,92007,6650,467
s38830,92008,9550,245
s44225,92009,1723,422
s18152,92010,254,387
s25550,92011,7017,185
s27166,92012,5416,407
s38066,92013,4699,340
s31693,92014,4848,198
s38512,92015,3670,237
s10439,92016,6328,73
s1270,92017,7513,491
s49650,92018,8198,141
s35767,92019,5351,361
s33469,92020,908,344
s12882,92021,2919,376
s35008,92022,6579,254
s35433,92023,8213,196
s43905,92024,8692,489
s35729,92025,3232,77
s35468,92026,1383,317
s30018,92027,5898,57
s6596,92028,8341,499
s46377,92029,5897,422
s33549,92030,2226,396
s19638,92031,5200,389
s12762,92032,6838,360
s48093,92033,8473,126
s39506,92034,8492,103
s19502,92035,6264,471
s41378,92036,4639,207
s38932,92037,3985,321
s71,92038,2737,357
s44547,92039,342,419
s37853,92040,3950,397
s1555,92041,9732,253
s6982,92042,8340,216
s19527,92043,9620,401
s42897,92044,8955,495
s34423,92045,7933,335
s47387,92046,8614,254
s1128,92047,5202,110
s39590,92048,8945,354
s49782,92049,5987,256
s30627,92050,5266,389
s19799,92051,4523,233
s12426,92052,7701,149
s39501,92053,223,453
s12421,92054,6512,377
s2265,92055,4394,122
s10820,92056,3089,159
s21968,92057,6623,292
s6885,92058,2571,56
s15204,92059,9509,433
s34655,92060,7615,445
s44476,92061,3652,171
s7121,92062,4423,119
s45230,92063,5709,470
s25728,92064,9172,214
s27638,92065,2332,356
s21927,92066,4840,389
s33569,92067,4039,149
s7696,92068,1296,126
s36595,92069,5286,75
s31189,92070,5774,419
s223,92071,7810,165
s4126,92072,9195,319
s15005,92073,9585,405
s20205,92074,3833,83
s28060,92075,9284,481
s19015,92076,4006,450
s11063,92077,3262,338
s44938,92078,9606,387
s4338,92079,5974,106
s19126,92080,447,307
s23700,92081,5382,482
s13560,92082,8643,272
s30959,92083,177,179
s41852,92084,3647,457
s34243,92085,7398,189
s22990,92086,2011,399
s48467,92087,976,292
s8544,92088,8771,406
s36397,92089,4327,412
s19810,92090,8686,173
s27565,92091,1193,318
s22887,92092,1302,309
s29145,92093,4815,305
s49830,92094,5577,288
s1862,92095,1894,471
s33680,92096,5367,425
s36074,92097,2223,114
s36828,92098,7064,358
s30714,92099,6211,335
s17373,92100,4464,270
s33037,92101,4621,348
s36419,92102,164,417
s10075,92103,8685,161
s16270,92104,1212,423
s16623,92105,4888,438
s10815,92106,5041,320
s13539,92107,2150,322
s37594,92108,7673,153
s3579,92109,1121,105
s48392,92110,8190,113
s38241,92111,2653,473
s36026,92112,1558,205
s6766,92113,5671,230
s25086,92114,8423,319
s22162,92115,4451,434
s25779,92116,6460,351
s12019,92117,7283,257
s32484,92118,2236,60
s8051,92119,5635,151
s34137,92120,8671,393
s23887,92121,8102,284
s39856,92122,7045,374
s28334,92123,5895,108
s41102,92124,6448,113
s4631,92125,5739,172
s21956,92126,4802,158
s37908,92127,2603,268
s38617,92128,9837,291
s46258,92129,8921,264
s5184,92130,2721,438
s43453,92131,9498,438
s25231,92132,3061,184
s11504,92133,3090,366
s17196,92134,8166,219
s9512,92135,3012,324
s11456,92136,184,131
s1414,92137,9829,195
s20128,92138,4459,304
s45030,92139,3684,94
s6918,92140,4525,217
s43310,92141,2306,136
s40960,92142,9807,317
s25974,92143,6206,362
s20674,92144,6493,166
s33059,92145,8273,124
s39663,92146,704,157
s10235,92147,2799,384
s37651,92148,5451,334
s36998,92149,9244,184
s32663,92150,4517,266
s47903,92151,3522,359
s32143,92152,7120,452
s11593,92153,9119,483
s47325,92154,4769,264
s18598,92155,7011,156
s10255,92156,9407,262
s17758,92157,398,494
s10941,92158,2655,451
s36625,92159,7809,355
s18998,92160,2928,444
s18624,92161,1091,291
s43618,92162,1360,166
s40505,92163,4504,85
s13116,92164,4420,316
s26057,92165,9109,54
s14833,92166,4117,69
s48311,92167,5143,196
s13343,92168,5641,387
s24469,92169,7253,98
s4964,92170,3567,383
s4386,92171,6157,384
s48100,92172,8661,336
s25544,92173,8064,469
s21588,92174,8909,202
s3850,92175,7275,314
s35292,92176,1465,102
s15763,92177,1836,304
s31032,92178,8248,348
s15295,92179,4899,207
s25752,92180,9038,97
s974,92181,650,233
s29243,92182,1097,189
s5676,92183,2082,374
s24353,92184,9949,302
s29589,92185,5934,235
s46571,92186,6680,98
s426,92187,6088,251
s8989,92188,2234,480
s47467,92189,3931,326
s5591,92190,9005,399
s16771,92191,3439,393
s9559,92192,9797,162
s23567,92193,2029,311
s31691,92194,7083,141
s5798,92195,9016,359
s29224,92196,4940,76
s47813,92197,1518,338
s9773,92198,6664,467
s4508,92199,2719,300
s34181,92200,7489,207
s17986,92201,6760,486
s11098,92202,1229,396
s17797,92203,3793,377
s7244,92204,1822,376
s43286,92205,3891,300
s13793,92206,3959,290
s18874,92207,4085,138
s2059,92208,7322,470
s34986,92209,5604,227
s9404,92210,1298,278
s1521,92211,8703,267
s17601,92212,4377,360
s16456,92213,1821,348
s37827,92214,5591,300
s37811,92215,4490,366
s20221,92216,9840,75
s4688,92217,935,383
s47224,92218,8623,285
s410,92219,9791,109
s22801,92220,9135,179
s24672,92221,9312,339
s18229,92222,3691,486
s12243,92223,6283,357
s22730,92224,7851,303
s36834,92225,7247,398
s27685,92226,5404,417
s21450,92227,6102,386
s7042,92228,1583,234
s13,92229,4479,327
s3220,92230,2178,432
s174,92231,3107,341
s41698,92232,8431,471
s31949,92233,8260,354
s1678,92234,1618,490
s27354,92235,7972,476
s42042,92236,8829,214
s6586,92237,9659,62
s30834,92238,2896,178
s4088,92239,6388,415
s36990,92240,2932,401
s14379,92241,2031,437
s47087,92242,8278,253
s23405,92243,4677,197
s42191,92244,1468,210
s111,92245,8528,425
s6964,92246,9957,186
s21944,92247,3264,366
s48395,92248,2141,406
s8181,92249,7639,478
s38560,92250,311,113
s16719,92251,9684,127
s2979,92252,2582,480
s16903,92253,4553,369
s30150,92254,6506,234
s1065,92255,1034,171
s26380,92256,6151,105
s45286,92257,1446,179
s45124,92258,6031,340
s6981,92259,7070,490
s39918,92260,1147,50
s39072,92261,8438,98
s47460,92262,110,212
s39287,92263,9918,87
s41498,92264,5873,50
s39328,92265,9371,215
s26957,92266,3195,464
s25647,92267,5183,145
s8611,92268,4595,362
s46188,92269,9275,85
s30685,92270,7050,321
s1116,92271,9030,395
s38208,92272,1920,110
s19633,92273,6880,143
s9373,92274,4299,198
s46954,92275,4427,457
s36624,92276,3001,390
s19232,92277,7968,166
s25,92278,3969,452
s33380,92279,1928,399
s45834,92280,7076,397
s18209,92281,6359,129
s28523,92282,6576,500
s11867,92283,6397,476
s8059,92284,8789,334
s36530,92285,5744,365
s34541,92286,4101,119
s14789,92287,3811,359
s42915,92288,9124,92
s49665,92289,3587,285
s49849,92290,2527,335
s39851,92291,4455,201
s14254,92292,5404,273
s28416,92293,7898,325
s9124,92294,7462,493
s3189,92295,1774,54
s40375,92296,395,315
s23092,92297,7145,279
s8356,92298,3067,145
s12800,92299,8709,60
s22757,92300,641,110
s42648,92301,5336,163
s10675,92302,6515,247
s28129,92303,4658,369
s27617,92304,1801,306
s14985,92305,9831,434
s48235,92306,7702,270
s25261,92307,1136,493
s10210,92308,9872,249
s37767,92309,3082,204
s36850,92310,1663,312
s22687,92311,858,450
s30954,92312,9563,275
s40982,92313,6693,210
s21373,92314,1008,192
s44853,92315,3018,476
s24346,92316,3125,263
s7063,92317,8296,301
s6512,92318,1782,263
s27460,92319,4502,331
s40972,92320,6028,408
s27295,92321,8549,307
s44659,92322,8505,160
s8659,92323,1566,284
s308,92324,6233,392
s13226,92325,5459,494
s20844,92326,7253,226
s21821,92327,2210,395
s31942,92328,1749,466
s31380,92329,1075,322
s46971,92330,8724,183
s4191,92331,2526,142
s27403,92332,8322,294
s2536,92333,7674,314
s10421,92334,7998,110
s19829,92335,1406,243
s48641,92336,6249,496
s9297,92337,2852,307
s35125,92338,7235,468
s22896,92339,2735,198
s42713,92340,7349,120
s14023,92341,436,159
s3175,92342,6705,242
s13492,92343,1090,150
s16578,92344,5990,282
s16698,92345,4128,360
s25325,92346,3323,221
s29226,92347,8581,411
s45694,92348,3733,103
s36997,92349,6344,316
s22388,92350,5571,336
s10456,92351,9979,210
s12738,92352,5413,91
s46065,92353,2839,460
s14797,92354,6573,470
s12304,92355,5108,207
s8568,92356,3955,53
s3967,92357,1793,295
s13899,92358,3630,290
s9413,92359,921,189
s42568,92360,9986,379
s43297,92361,5538,482
s37187,92362,9286,143
s41700,92363,229,383
s24033,92364,9339,98
s1391,92365,8633,378
s47639,92366,8980,183
s33824,92367,9276,467
s30864,92368,2490,447
s18838,92369,421,204
s29334,92370,4868,91
s30369,92371,6867,179
s11676,92372,8588,322
s47156,92373,818,65
s34466,92374,2436,281
s39716,92375,1236,144
s40684,92376,4374,440
s9715,92377,7624,117
s12749,92378,4916,126
s11378,92379,8842,427
s41567,92380,5159,137
s12179,92381,8463,142
s17275,92382,6154,280
s24422,92383,4062,442
s11040,92384,2339,72
s10296,92385,5132,278
s47583,92386,4730,385
s37933,92387,1861,319
s25972,92388,7263,60
s43560,92389,8280,416
s40953,92390,3978,231
s46613,92391,2182,223
s30782,92392,4408,117
s8437,92393,7198,235
s41668,92394,5513,390
s40457,92395,9609,66
s32506,92396,6771,116
s27694,92397,6427,387
s28135,92398,7986,75
s42364,92399,518,182
s23460,92400,1669,341
s1370,92401,768,187
s42918,92402,4856,173
s11288,92403,4689,125
s44565,92404,1525,139
s280,92405,1865,143
s13885,92406,9534,101
s6614,92407,2269,210
s38539,92408,3815,318
s11701,92409,6080,353
s3801,92410,7466,154
s17050,92411,9819,157
s6649,92412,7874,144
s8150,92413,8129,281
s20855,92414,2123,459
s44400,92415,5779,476
s30382,92416,2485,390
s40813,92417,2132,93
s9338,92418,8375,402
s22450,92419,3998,410
s32090,92420,2485,137
s25247,92421,2282,95
s44031,92422,3294,73
s42322,92423,9215,189
s18555,92424,6321,385
s35528,92425,3040,185
s41745,92426,191,171
s22007,92427,1010,229
s45917,92428,2896,208
s21111,92429,9455,93
s27077,92430,9650,311
s13419,92431,4669,51
s17379,92432,8777,162
s23352,92433,9187,484
s31651,92434,9302,470
s2000,92435,6555,269
s15003,92436,7289,54
s35867,92437,4939,83
s20644,92438,399,125
s19572,92439,8204,101
s35738,92440,3684,162
s15421,92441,6990,370
s37966,92442,4157,206
s7818,92443,4956,480
s41832,92444,2282,151
s19767,92445,8090,185
s36262,92446,948,481
s37561,92447,5203,488
s25238,92448,9714,484
s26288,92449,9187,394
s42059,92450,349,50
s42631,92451,5568,105
s33736,92452,7600,464
s40914,92453,3594,70
s25702,92454,2488,91
s2947,92455,4272,486
s40958,92456,810,152
s49723,92457,7765,89
s18234,92458,9052,371
s13514,92459,5987,119
s6048,92460,7842,471
s11195,92461,1593,316
s42565,92462,3230,384
s11414,92463,9226,461
s27895,92464,712,339
s40054,92465,6230,131
s5772,92466,4833,210
s47149,92467,462,366
s539,92468,8608,207
s15183,92469,5604,474
s18465,92470,1482,307
s802,92471,8803,121
s10211,92472,781,327
s4792,92473,1785,192
s26895,92474,1506,142
s17396,92475,1815,449
s38699,92476,3300,249
s17653,92477,8599,478
s12879,92478,1466,290
s18782,92479,3867,136
s42905,92480,6554,232
s40680,92481,447,276
s18633,92482,8134,155
s13370,92483,4221,343
s44580,92484,4897,368
s49704,92485,2772,358
s20196,92486,4505,215
s15544,92487,6712,497
s13264,92488,679,106
s3269,92489,7053,347
s16322,92490,2408,141
s8167,92491,5218,472
s12138,92492,4151,100
s26490,92493,1343,127
s4902,92494,2299,151
s49050,92495,9912,112
s14711,92496,3888,331
s22940,92497,631,262
s39626,92498,6683,273
s18826,92499,8633,68
s28330,92500,4416,470
s39667,92501,9502,128
s9233,92502,1297,438
s48705,92503,8489,241
s31149,92504,2826,378
s15150,92505,1406,151
s11377,92506,2820,228
s4247,92507,5260,481
s35586,92508,1137,105
s4146,92509,1235,484
s46080,92510,2703,229
s42441,92511,9114,478
s40408,92512,3377,199
s15316,92513,4733,492
s28013,92514,4050,200
s24561,92515,8585,395
s1062,92516,6891,103
s29389,92517,4535,493
s24840,92518,6718,157
s21754,92519,3584,449
s20029,92520,9708,53
s32119,92521,5165,79
s49184,92522,6835,332
s44454,92523,317,310
s4086,92524,9245,468
s36761,92525,1718,217
s19570,92526,1301,500
s8679,92527,4739,272
s48332,92528,7434,389
s43480,92529,7235,364
s39849,92530,2295,50
s25681,92531,5420,149
s27298,92532,3530,104
s43326,92533,922,171
s20240,92534,6218,415
s49086,92535,3874,104
s41354,92536,3468,181
s38893,92537,6148,115
s24049,92538,1542,454
s39236,92539,8300,433
s18299,92540,8397,443
s7343,92541,5350,312
s4258,92542,3001,269
s10617,92543,2474,141
s43924,92544,3601,450
s49835,92545,1651,238
s10375,92546,3548,154
s32209,92547,5041,277
s20367,92548,5468,420
s13111,92549,852,455
s17794,92550,5448,64
s34627,92551,3794,149
s4661,92552,5150,272
s12194,92553,3433,344
s12798,92554,4046,182
s38143,92555,3848,85
s44295,92556,1154,344
s43322,92557,373,283
s47961,92558,5394,69
s23021,92559,3518,319
s3817,92560,7377,244
s43073,92561,2311,95
s24570,92562,5868,89
s1911,92563,2682,168
s44727,92564,1748,242
s43685,92565,7402,279
s39894,92566,6442,155
s44868,92567,7929,243
s804,92568,3476,180
s42458,92569,2691,144
s22089,92570,2418,370
s16413,92571,8388,449
s39359,92572,9634,434
s40341,92573,7411,346
s8892,92574,1515,194
s33348,92575,9867,327
s36914,92576,6629,60
s40442,92577,7400,464
s26371,92578,8145,332
s33968,92579,3601,205
s1481,92580,5416,497
s27832,92581,5262,123
s33559,92582,9203,248
s23455,92583,5489,354
s45830,92584,2156,423
s43751,92585,4196,312
s5963,92586,856,382
s42883,92587,9770,288
s4347,92588,3592,423
s30650,92589,3879,281
s27176,92590,6887,385
s15457,92591,6529,243
s31981,92592,9581,341
s10934,92593,9589,82
s3144,92594,3872,103
s15494,92595,7840,147
s208,92596,7043,462
s25370,92597,3622,209
s38075,92598,6935,336
s30504,92599,7921,194
s29877,92600,1139,412
s23581,92601,9953,186
s14554,92602,8985,90
s44936,92603,7505,173
s32819,92604,8330,411
s18119,92605,7330,263
s15064,92606,5788,405
s23746,92607,8401,155
s30517,92608,6132,387
s17002,92609,8872,83
s46381,92610,2381,289
s47448,92611,860,270
s25386,92612,7322,194
s44508,92613,6063,122
s34035,92614,2069,290
s41483,92615,6370,275
s29803,92616,5967,88
s5975,92617,9233,261
s37643,92618,8701,439
s29270,92619,3026,104
s40264,92620,8199,232
s13395,92621,3912,369
s11492,92622,6480,290
s19331,92623,1321,458
s32442,92624,580,234
s24891,92625,448,428
s14327,92626,3829,188
s7627,92627,5203,91
s30224,92628,2045,260
s27401,92629,7304,482
s41204,92630,4674,278
s27505,92631,8450,77
s18767,92632,6124,98
s4233,92633,6888,303
s19082,92634,7213,51
s43151,92635,2695,267
s35969,92636,340,330
s41046,92637,4214,490
s15994,92638,9379,276
s17636,92639,4131,296
s11711,92640,984,425
s38383,92641,4614,160
s8510,92642,5209,460
s22152,92643,7852,140
s6011,92644,2956,447
s8870,92645,7992,160
s49669,92646,7478,355
s48310,92647,401,352
s42313,92648,5310,415
s39230,92649,3058,81
s12207,92650,8752,87
s4698,92651,7642,473
s47211,92652,2293,199
s25887,92653,9136,138
s43494,92654,4083,379
s23255,92655,848,130
s23686,92656,110,126
s25011,92657,9288,182
s27984,92658,137,173
s41731,92659,4460,185
s40639,92660,663,94
s48166,92661,8299,84
s30097,92662,9517,411
s37275,92663,8016,479
s38093,92664,6845,145
s21147,92665,4022,182
s23364,92666,9382,326
s4652,92667,539,166
s14273,92668,2656,330
s6427,92669,2552,252
s11496,92670,6423,145
s43400,92671,5885,57
s49816,92672,5781,153
s29074,92673,4364,447
s25772,92674,3669,429
s37425,92675,3552,346
s4251,92676,8756,436
s19055,92677,1510,346
s4814,92678,1960,118
s45747,92679,6966,323
s35627,92680,4468,240
s7218,92681,5581,376
s19433,92682,546,339
s24228,92683,2328,167
s6412,92684,7621,98
s45795,92685,2990,284
s23080,92686,9644,104
s32397,92687,600,493
s31234,92688,4210,138
s36453,92689,5845,371
s21742,92690,4110,335
s32076,92691,4982,437
s862,92692,4466,126
s28657,92693,6341,499
s28803,92694,6365,473
s10408,92695,4237,61
s7918,92696,8273,401
s3760,92697,5018,445
s9473,92698,7908,88
s12353,92699,2812,201
s36439,92700,385,468
s27184,92701,8233,335
s28427,92702,1319,78
s31180,92703,2072,452
s14680,92704,1196,309
s29690,92705,2197,351
s754,92706,6165,326
s21238,92707,2187,415
s15359,92708,6022,127
s15226,92709,2353,395
s10116,92710,6007,117
s1601,92711,4876,391
s33176,92712,668,399
s31601,92713,5475,494
s464,92714,2076,226
s26589,92715,5329,108
s17246,92716,3411,445
s15409,92717,6247,240
s23685,92718,5102,151
s32111,92719,1898,421
s37852,92720,9701,383
s8492,92721,7115,131
s40570,92722,2294,170
s40379,92723,8369,428
s4996,92724,986,269
s6726,92725,1942,317
s23445,92726,3932,78
s18954,92727,4222,63
s21250,92728,5326,120
s19673,92729,7244,267
s36446,92730,3723,322
s24121,92731,1635,192
s43935,92732,7648,61
s22399,92733,5121,401
s45842,92734,1130,254
s49887,92735,3251,77
s22135,92736,762,453
s49635,92737,3804,75
s20959,92738,9721,456
s30226,92739,8392,95
s17066,92740,7181,345
s344,92741,3744,151
s42705,92742,7649,160
s18658,92743,5676,493
s11182,92744,213,443
s47572,92745,8149,363
s33110,92746,7616,461
s8904,92747,4273,75
s42567,92748,1925,373
s14964,92749,616,288
s11953,92750,7571,132
s16194,92751,2367,439
s21496,92752,2432,102
s35011,92753,7494,105
s40665,92754,4581,117
s42478,92755,2460,261
s49771,92756,3527,394
